"tollgate_id","time_window","direction","volume_vehicle_model1","start_month","start_day","start_hour","start_minute"
"1","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","11","9","26","23","0"
"2","[2016-09-26 23:00:00,2016-09-26 23:20:00)","0","8","9","26","23","0"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","0","10","9","26","23","0"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","9","9","26","23","0"
"1","[2016-09-26 23:20:00,2016-09-26 23:40:00)","0","4","9","26","23","20"
"1","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","9","9","26","23","20"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","0","15","9","26","23","20"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","12","9","26","23","20"
"2","[2016-09-26 23:20:00,2016-09-26 23:40:00)","0","1","9","26","23","20"
"2","[2016-09-26 23:40:00,2016-09-27 00:00:00)","0","5","9","26","23","40"
"1","[2016-09-26 23:40:00,2016-09-27 00:00:00)","0","4","9","26","23","40"
"1","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","15","9","26","23","40"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","0","7","9","26","23","40"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","8","9","26","23","40"
"1","[2016-09-27 00:00:00,2016-09-27 00:20:00)","0","6","9","27","0","0"
"1","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","103","9","27","0","0"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","0","9","9","27","0","0"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","101","9","27","0","0"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","0","16","9","27","0","20"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","77","9","27","0","20"
"1","[2016-09-27 00:20:00,2016-09-27 00:40:00)","0","11","9","27","0","20"
"1","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","49","9","27","0","20"
"2","[2016-09-27 00:20:00,2016-09-27 00:40:00)","0","1","9","27","0","20"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","0","13","9","27","0","40"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","50","9","27","0","40"
"1","[2016-09-27 00:40:00,2016-09-27 01:00:00)","0","5","9","27","0","40"
"1","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","25","9","27","0","40"
"2","[2016-09-27 00:40:00,2016-09-27 01:00:00)","0","1","9","27","0","40"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","21","9","27","1","0"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","11","9","27","1","0"
"1","[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","3","9","27","1","0"
"1","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","6","9","27","1","0"
"2","[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","1","9","27","1","0"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","0","15","9","27","1","20"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","7","9","27","1","20"
"2","[2016-09-27 01:20:00,2016-09-27 01:40:00)","0","1","9","27","1","20"
"1","[2016-09-27 01:20:00,2016-09-27 01:40:00)","0","2","9","27","1","20"
"1","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","5","9","27","1","20"
"1","[2016-09-27 01:40:00,2016-09-27 02:00:00)","0","5","9","27","1","40"
"1","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","9","9","27","1","40"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","0","9","9","27","1","40"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","2","9","27","1","40"
"2","[2016-09-27 01:40:00,2016-09-27 02:00:00)","0","3","9","27","1","40"
"3","[2016-09-27 02:00:00,2016-09-27 02:20:00)","0","7","9","27","2","0"
"3","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","1","9","27","2","0"
"1","[2016-09-27 02:00:00,2016-09-27 02:20:00)","0","1","9","27","2","0"
"1","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","11","9","27","2","0"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","0","9","9","27","2","20"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","1","9","27","2","20"
"1","[2016-09-27 02:20:00,2016-09-27 02:40:00)","0","1","9","27","2","20"
"1","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","8","9","27","2","20"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","0","13","9","27","2","40"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","3","9","27","2","40"
"1","[2016-09-27 02:40:00,2016-09-27 03:00:00)","0","4","9","27","2","40"
"1","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","5","9","27","2","40"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0","6","9","27","3","0"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","8","9","27","3","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0","10","9","27","3","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","2","9","27","3","0"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0","4","9","27","3","20"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1","8","9","27","3","20"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0","6","9","27","3","20"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0","9","9","27","3","40"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","1","9","27","3","40"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0","3","9","27","3","40"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","11","9","27","3","40"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0","11","9","27","4","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","4","9","27","4","0"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0","6","9","27","4","0"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","16","9","27","4","0"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0","13","9","27","4","20"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","1","9","27","4","20"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0","4","9","27","4","20"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","14","9","27","4","20"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0","18","9","27","4","40"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","5","9","27","4","40"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0","8","9","27","4","40"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","16","9","27","4","40"
"2","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","9","9","27","5","0"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","4","9","27","5","0"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","21","9","27","5","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","6","9","27","5","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","11","9","27","5","0"
"2","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","8","9","27","5","20"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","3","9","27","5","20"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","22","9","27","5","20"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","4","9","27","5","20"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","6","9","27","5","20"
"2","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","14","9","27","5","40"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","10","9","27","5","40"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","14","9","27","5","40"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","5","9","27","5","40"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","20","9","27","5","40"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","24","9","27","6","0"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","18","9","27","6","0"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","10","9","27","6","0"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","29","9","27","6","0"
"2","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","25","9","27","6","0"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","29","9","27","6","20"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","28","9","27","6","20"
"2","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","27","9","27","6","20"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","15","9","27","6","20"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","44","9","27","6","20"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","56","9","27","6","40"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","45","9","27","6","40"
"2","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","36","9","27","6","40"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","24","9","27","6","40"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","49","9","27","6","40"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","47","9","27","7","0"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","59","9","27","7","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","83","9","27","7","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","62","9","27","7","0"
"2","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","41","9","27","7","0"
"2","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","85","9","27","7","20"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","122","9","27","7","20"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","68","9","27","7","20"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","46","9","27","7","20"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","85","9","27","7","20"
"2","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","99","9","27","7","40"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","123","9","27","7","40"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","91","9","27","7","40"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","39","9","27","7","40"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","98","9","27","7","40"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","167","9","27","8","0"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","87","9","27","8","0"
"2","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","116","9","27","8","0"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","51","9","27","8","0"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","101","9","27","8","0"
"2","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","106","9","27","8","20"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","117","9","27","8","20"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","106","9","27","8","20"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","39","9","27","8","20"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","104","9","27","8","20"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","167","9","27","8","40"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","134","9","27","8","40"
"2","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","119","9","27","8","40"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","59","9","27","8","40"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","112","9","27","8","40"
"2","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","98","9","27","9","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","122","9","27","9","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","107","9","27","9","0"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","56","9","27","9","0"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","115","9","27","9","0"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","100","9","27","9","20"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","98","9","27","9","20"
"2","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","81","9","27","9","20"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","64","9","27","9","20"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","91","9","27","9","20"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","93","9","27","9","40"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","81","9","27","9","40"
"2","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","79","9","27","9","40"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","43","9","27","9","40"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","58","9","27","9","40"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","106","9","27","10","0"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","74","9","27","10","0"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","47","9","27","10","0"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","67","9","27","10","0"
"2","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","88","9","27","10","0"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","29","9","27","10","20"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","63","9","27","10","20"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","84","9","27","10","20"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","63","9","27","10","20"
"2","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","57","9","27","10","20"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","50","9","27","10","40"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","79","9","27","10","40"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","76","9","27","10","40"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","78","9","27","10","40"
"2","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","41","9","27","10","40"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","85","9","27","11","0"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","46","9","27","11","0"
"2","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","34","9","27","11","0"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","27","9","27","11","0"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","67","9","27","11","0"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","63","9","27","11","20"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","47","9","27","11","20"
"2","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","44","9","27","11","20"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","40","9","27","11","20"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","68","9","27","11","20"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","58","9","27","11","40"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","66","9","27","11","40"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","29","9","27","11","40"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","60","9","27","11","40"
"2","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","54","9","27","11","40"
"2","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","41","9","27","12","0"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","30","9","27","12","0"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","74","9","27","12","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","72","9","27","12","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","85","9","27","12","0"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","69","9","27","12","20"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","75","9","27","12","20"
"2","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","53","9","27","12","20"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","39","9","27","12","20"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","62","9","27","12","20"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","77","9","27","12","40"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","76","9","27","12","40"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","33","9","27","12","40"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","57","9","27","12","40"
"2","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","53","9","27","12","40"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","100","9","27","13","0"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","87","9","27","13","0"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","49","9","27","13","0"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","80","9","27","13","0"
"2","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","47","9","27","13","0"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","86","9","27","13","20"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","76","9","27","13","20"
"2","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","43","9","27","13","20"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","47","9","27","13","20"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","96","9","27","13","20"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","84","9","27","13","40"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","94","9","27","13","40"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","78","9","27","13","40"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","78","9","27","13","40"
"2","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","27","9","27","13","40"
"2","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","44","9","27","14","0"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","66","9","27","14","0"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","69","9","27","14","0"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","47","9","27","14","0"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","77","9","27","14","0"
"2","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","49","9","27","14","20"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","84","9","27","14","20"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","75","9","27","14","20"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","43","9","27","14","20"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","79","9","27","14","20"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","78","9","27","14","40"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","81","9","27","14","40"
"2","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","56","9","27","14","40"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","36","9","27","14","40"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","93","9","27","14","40"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","79","9","27","15","0"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","70","9","27","15","0"
"2","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","62","9","27","15","0"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","37","9","27","15","0"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","94","9","27","15","0"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","84","9","27","15","20"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","95","9","27","15","20"
"2","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","66","9","27","15","20"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","43","9","27","15","20"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","83","9","27","15","20"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","86","9","27","15","40"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","64","9","27","15","40"
"2","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","65","9","27","15","40"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","39","9","27","15","40"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","96","9","27","15","40"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","84","9","27","16","0"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","66","9","27","16","0"
"2","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","65","9","27","16","0"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","55","9","27","16","0"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","75","9","27","16","0"
"2","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","61","9","27","16","20"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","48","9","27","16","20"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","84","9","27","16","20"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","66","9","27","16","20"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","81","9","27","16","20"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","46","9","27","16","40"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","110","9","27","16","40"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","119","9","27","16","40"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","81","9","27","16","40"
"2","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","77","9","27","16","40"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","46","9","27","17","0"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","85","9","27","17","0"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","112","9","27","17","0"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","74","9","27","17","0"
"2","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","41","9","27","17","0"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","114","9","27","17","20"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","66","9","27","17","20"
"2","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","17","9","27","17","20"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","68","9","27","17","20"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","119","9","27","17","20"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","79","9","27","17","40"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","71","9","27","17","40"
"2","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","32","9","27","17","40"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","44","9","27","17","40"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","95","9","27","17","40"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","73","9","27","18","0"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","76","9","27","18","0"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","29","9","27","18","0"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","68","9","27","18","0"
"2","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","26","9","27","18","0"
"2","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","29","9","27","18","20"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","55","9","27","18","20"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","74","9","27","18","20"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","16","9","27","18","20"
